Zeit  1 - Langsame Messrate [s]	KMD1 [kN]	Vorne_links-v-control [mm]	Mitte_rechts-v [mm]	Vorne_rechts_v [mm]	Vorne_rechts_h_0_Grad [mm]	Vorne_mitte_h_0_Grad [mm]	Zeit  2 - Langsame Messrate [s]	Vorne_links_h_0_Grad [mm]	Mitte_h_0_Grad_1 [mm]	Mitte_h_0_Grad_2 [mm]	Mitte_h_90_Grad [mm]	Vorne_mitte_h_90_Grad_1 [mm]	Vorne_mitte_h_90_Grad_2 [mm]	Vorne_v_control [mm]	V_Mitte [mm]	Kraftges [kN]	Zeit [s]	Weg_soll []
357,40	0,6434	-0,8521	0,04346	-0,6463	0,2298	-0,08125	357,40	0,4446	0,1722	-0,07400	0,4975	0,09161	0,2907	0,1893	0,8133	-0,2921	357,40	5,757	
357,60	0,6394	-0,8519	0,04321	-0,6461	0,2298	-0,08121	357,60	0,4444	0,1721	-0,07354	0,4972	0,09142	0,2907	0,1886	0,8131	-0,2975	357,60	5,760	
357,80	0,6410	-0,8516	0,04310	-0,6459	0,2298	-0,08117	357,80	0,4442	0,1719	-0,07312	0,4969	0,09127	0,2907	0,1880	0,8130	-0,2949	357,80	5,763	
358,00	0,6281	-0,8515	0,04306	-0,6457	0,2298	-0,08114	358,00	0,4440	0,1718	-0,07271	0,4967	0,09115	0,2907	0,1874	0,8128	-0,3128	358,00	5,767	
358,20	0,6339	-0,8513	0,04275	-0,6455	0,2298	-0,08110	358,20	0,4438	0,1716	-0,07233	0,4965	0,09106	0,2907	0,1869	0,8127	-0,3044	358,20	5,770	
358,40	0,6318	-0,8511	0,04268	-0,6454	0,2298	-0,08106	358,40	0,4436	0,1715	-0,07199	0,4963	0,09097	0,2907	0,1864	0,8127	-0,3071	358,40	5,773	
358,60	0,6344	-0,8509	0,04270	-0,6452	0,2298	-0,08103	358,60	0,4433	0,1714	-0,07169	0,4961	0,09090	0,2907	0,1860	0,8126	-0,3030	358,60	5,777	
358,80	0,6332	-0,8506	0,04242	-0,6450	0,2298	-0,08100	358,80	0,4431	0,1713	-0,07144	0,4960	0,09083	0,2907	0,1856	0,8125	-0,3044	358,80	5,780	
359,00	0,6309	-0,8504	0,04234	-0,6449	0,2298	-0,08096	359,00	0,4430	0,1712	-0,07122	0,4959	0,09077	0,2907	0,1853	0,8124	-0,3072	359,00	5,783	
359,20	0,6329	-0,8502	0,04250	-0,6447	0,2298	-0,08093	359,20	0,4428	0,1712	-0,07099	0,4957	0,09070	0,2907	0,1853	0,8122	-0,3042	359,20	5,787	
359,40	0,6221	-0,8500	0,04222	-0,6446	0,2298	-0,08089	359,40	0,4426	0,1711	-0,07076	0,4956	0,09062	0,2907	0,1853	0,8120	-0,3190	359,40	5,790	
359,60	0,6218	-0,8499	0,04234	-0,6445	0,2298	-0,08086	359,60	0,4423	0,1710	-0,07051	0,4955	0,09053	0,2907	0,1856	0,8117	-0,3194	359,60	5,793	
359,80	0,6269	-0,8499	0,04237	-0,6444	0,2298	-0,08084	359,80	0,4420	0,1710	-0,07023	0,4954	0,09042	0,2907	0,1862	0,8113	-0,3121	359,80	5,797	
360,00	0,6240	-0,8498	0,04214	-0,6444	0,2298	-0,08081	360,00	0,4416	0,1709	-0,06992	0,4942	0,09023	0,2907	0,1868	0,8112	-0,3162	360,00	5,800	
360,20	0,6278	-0,8498	0,04197	-0,6436	0,2302	-0,08078	360,20	0,4408	0,1709	-0,06959	0,4913	0,08976	0,2907	0,1878	0,8113	-0,3107	360,20	5,803	
360,40	0,6207	-0,8497	0,04203	-0,6422	0,2304	-0,08071	360,40	0,4401	0,1708	-0,06931	0,4880	0,08904	0,2907	0,1872	0,8114	-0,3205	360,40	5,807	
360,60	0,6212	-0,8455	0,04209	-0,6403	0,2301	-0,08046	360,60	0,4397	0,1707	-0,06921	0,4857	0,08852	0,2907	0,1843	0,8114	-0,3140	360,60	5,810	
360,80	0,6194	-0,8448	0,04210	-0,6395	0,2299	-0,08003	360,80	0,4396	0,1703	-0,06921	0,4847	0,08834	0,2907	0,1814	0,8114	-0,3156	360,80	5,813	
361,00	0,6164	-0,8447	0,04210	-0,6396	0,2295	-0,07923	361,00	0,4395	0,1691	-0,06921	0,4845	0,08832	0,2907	0,1797	0,8114	-0,3197	361,00	5,817	
361,20	0,6206	-0,8445	0,04215	-0,6387	0,2295	-0,07844	361,20	0,4395	0,1676	-0,06913	0,4845	0,08831	0,2907	0,1799	0,8114	-0,3135	361,20	5,820	
361,40	0,6021	-0,8436	0,04215	-0,6380	0,2296	-0,07769	361,40	0,4395	0,1667	-0,06909	0,4845	0,08830	0,2907	0,1791	0,8114	-0,3380	361,40	5,823	
361,60	0,5967	-0,8432	0,04218	-0,6378	0,2296	-0,07669	361,60	0,4395	0,1664	-0,06908	0,4845	0,08829	0,2907	0,1775	0,8110	-0,3451	361,60	5,827	
361,80	0,5922	-0,8427	0,04213	-0,6375	0,2295	-0,07583	361,80	0,4395	0,1662	-0,06908	0,4845	0,08830	0,2907	0,1774	0,8097	-0,3507	361,80	5,830	
362,00	0,5912	-0,8427	0,04217	-0,6370	0,2296	-0,07541	362,00	0,4395	0,1661	-0,06907	0,4845	0,08829	0,2907	0,1778	0,8083	-0,3521	362,00	5,833	
362,20	0,6020	-0,8425	0,04223	-0,6368	0,2296	-0,07528	362,20	0,4395	0,1660	-0,06906	0,4844	0,08828	0,2907	0,1784	0,8076	-0,3368	362,20	5,837	
362,40	0,6042	-0,8412	0,04220	-0,6360	0,2296	-0,07525	362,40	0,4394	0,1660	-0,06904	0,4844	0,08828	0,2907	0,1785	0,8073	-0,3319	362,40	5,840	
362,60	0,5943	-0,8411	0,04217	-0,6361	0,2295	-0,07522	362,60	0,4394	0,1660	-0,06905	0,4844	0,08828	0,2907	0,1774	0,8070	-0,3454	362,60	5,843	
362,80	0,5813	-0,8408	0,04213	-0,6363	0,2291	-0,07519	362,80	0,4391	0,1659	-0,06884	0,4844	0,08829	0,2907	0,1797	0,8069	-0,3634	362,80	5,847	
363,00	0,5787	-0,8405	0,04201	-0,6366	0,2291	-0,07519	363,00	0,4382	0,1659	-0,06791	0,4844	0,08827	0,2907	0,1821	0,8068	-0,3664	363,00	5,850	
363,20	0,5856	-0,8361	0,04211	-0,6354	0,2291	-0,07518	363,20	0,4371	0,1659	-0,06697	0,4844	0,08805	0,2906	0,1801	0,8066	-0,3508	363,20	5,853	
363,40	0,5870	-0,8333	0,04215	-0,6318	0,2291	-0,07500	363,40	0,4363	0,1659	-0,06662	0,4843	0,08765	0,2906	0,1751	0,8061	-0,3447	363,40	5,857	
363,60	0,5994	-0,8304	0,04227	-0,6298	0,2288	-0,07400	363,60	0,4361	0,1660	-0,06661	0,4843	0,08741	0,2907	0,1680	0,8053	-0,3234	363,60	5,860	
363,80	0,6041	-0,8303	0,04225	-0,6295	0,2282	-0,07163	363,80	0,4362	0,1660	-0,06661	0,4842	0,08735	0,2907	0,1611	0,8047	-0,3166	363,80	5,863	
364,00	0,6085	-0,8297	0,04227	-0,6283	0,2282	-0,06970	364,00	0,4364	0,1660	-0,06654	0,4842	0,08735	0,2907	0,1580	0,8045	-0,3096	364,00	5,867	
364,20	0,6043	-0,8295	0,04225	-0,6284	0,2280	-0,06877	364,20	0,4365	0,1660	-0,06649	0,4842	0,08736	0,2907	0,1562	0,8044	-0,3153	364,20	5,870	
364,40	0,6086	-0,8294	0,04226	-0,6281	0,2279	-0,06829	364,40	0,4365	0,1659	-0,06632	0,4842	0,08735	0,2907	0,1558	0,8045	-0,3091	364,40	5,873	
364,60	0,6085	-0,8292	0,04228	-0,6278	0,2279	-0,06803	364,60	0,4365	0,1659	-0,06594	0,4842	0,08735	0,2907	0,1557	0,8045	-0,3090	364,60	5,877	
364,80	0,6036	-0,8291	0,04225	-0,6279	0,2278	-0,06787	364,80	0,4366	0,1659	-0,06561	0,4843	0,08735	0,2907	0,1551	0,8045	-0,3157	364,80	5,880	
365,00	0,6101	-0,8290	0,04228	-0,6275	0,2278	-0,06777	365,00	0,4366	0,1659	-0,06530	0,4842	0,08735	0,2907	0,1553	0,8045	-0,3064	365,00	5,883	
365,20	0,6099	-0,8290	0,04234	-0,6275	0,2278	-0,06770	365,20	0,4366	0,1659	-0,06497	0,4842	0,08736	0,2907	0,1549	0,8045	-0,3067	365,20	5,887	
365,40	0,6065	-0,8289	0,04226	-0,6275	0,2277	-0,06763	365,40	0,4366	0,1658	-0,06469	0,4842	0,08735	0,2907	0,1547	0,8045	-0,3114	365,40	5,890	
365,60	0,6067	-0,8288	0,04232	-0,6272	0,2278	-0,06758	365,60	0,4367	0,1658	-0,06431	0,4842	0,08735	0,2907	0,1548	0,8045	-0,3109	365,60	5,893	
365,80	0,6126	-0,8288	0,04229	-0,6273	0,2277	-0,06751	365,80	0,4367	0,1658	-0,06398	0,4842	0,08735	0,2907	0,1543	0,8045	-0,3026	365,80	5,897	
366,00	0,6075	-0,8287	0,04232	-0,6271	0,2279	-0,06745	366,00	0,4367	0,1658	-0,06364	0,4842	0,08735	0,2907	0,1545	0,8045	-0,3097	366,00	5,900	
366,20	0,6072	-0,8286	0,04229	-0,6271	0,2277	-0,06740	366,20	0,4367	0,1658	-0,06331	0,4842	0,08735	0,2907	0,1542	0,8045	-0,3100	366,20	5,903	
366,40	0,6066	-0,8285	0,04226	-0,6270	0,2277	-0,06735	366,40	0,4367	0,1658	-0,06306	0,4842	0,08735	0,2907	0,1541	0,8045	-0,3108	366,40	5,907	
366,60	0,6059	-0,8285	0,04227	-0,6268	0,2277	-0,06732	366,60	0,4368	0,1658	-0,06279	0,4842	0,08735	0,2907	0,1542	0,8045	-0,3116	366,60	5,910	
366,80	0,6063	-0,8285	0,04227	-0,6269	0,2276	-0,06728	366,80	0,4368	0,1658	-0,06255	0,4842	0,08735	0,2907	0,1539	0,8045	-0,3110	366,80	5,913	
367,00	0,6065	-0,8284	0,04231	-0,6267	0,2277	-0,06724	367,00	0,4368	0,1658	-0,06229	0,4842	0,08735	0,2907	0,1540	0,8045	-0,3107	367,00	5,917	
367,20	0,6079	-0,8284	0,04225	-0,6267	0,2277	-0,06721	367,20	0,4368	0,1658	-0,06201	0,4842	0,08735	0,2907	0,1539	0,8045	-0,3086	367,20	5,920	
367,40	0,6079	-0,8283	0,04225	-0,6267	0,2276	-0,06718	367,40	0,4368	0,1658	-0,06177	0,4842	0,08735	0,2907	0,1538	0,8045	-0,3085	367,40	5,923	
367,60	0,6096	-0,8282	0,04227	-0,6265	0,2277	-0,06716	367,60	0,4368	0,1658	-0,06153	0,4842	0,08735	0,2907	0,1538	0,8045	-0,3061	367,60	5,927	
367,80	0,6121	-0,8282	0,04225	-0,6265	0,2277	-0,06713	367,80	0,4368	0,1658	-0,06134	0,4842	0,08735	0,2907	0,1536	0,8044	-0,3026	367,80	5,930	
368,00	0,6097	-0,8281	0,04220	-0,6264	0,2277	-0,06710	368,00	0,4368	0,1657	-0,06113	0,4842	0,08734	0,2907	0,1537	0,8044	-0,3058	368,00	5,933	
368,20	0,6132	-0,8281	0,04228	-0,6264	0,2277	-0,06707	368,20	0,4368	0,1657	-0,06094	0,4842	0,08734	0,2907	0,1535	0,8044	-0,3009	368,20	5,937	
368,40	0,6088	-0,8281	0,04223	-0,6263	0,2277	-0,06705	368,40	0,4368	0,1657	-0,06079	0,4842	0,08734	0,2907	0,1535	0,8043	-0,3069	368,40	5,940	
368,60	0,6101	-0,8280	0,04229	-0,6263	0,2277	-0,06703	368,60	0,4367	0,1657	-0,06064	0,4842	0,08734	0,2907	0,1535	0,8043	-0,3050	368,60	5,943	
368,80	0,6084	-0,8280	0,04227	-0,6263	0,2277	-0,06701	368,80	0,4367	0,1657	-0,06052	0,4842	0,08734	0,2907	0,1534	0,8043	-0,3074	368,80	5,947	
369,00	0,6143	-0,8279	0,04230	-0,6261	0,2277	-0,06700	369,00	0,4367	0,1657	-0,06038	0,4842	0,08734	0,2907	0,1534	0,8043	-0,2990	369,00	5,950	
369,20	0,6094	-0,8278	0,04233	-0,6262	0,2276	-0,06698	369,20	0,4367	0,1657	-0,06026	0,4842	0,08734	0,2907	0,1533	0,8043	-0,3058	369,20	5,953	
369,40	0,6133	-0,8278	0,04231	-0,6261	0,2276	-0,06696	369,40	0,4366	0,1657	-0,06016	0,4842	0,08734	0,2907	0,1533	0,8043	-0,3003	369,40	5,957	
369,60	0,6121	-0,8277	0,04231	-0,6260	0,2276	-0,06694	369,60	0,4366	0,1657	-0,06005	0,4842	0,08734	0,2907	0,1533	0,8043	-0,3019	369,60	5,960	
369,80	0,6138	-0,8277	0,04228	-0,6260	0,2276	-0,06692	369,80	0,4366	0,1657	-0,05998	0,4842	0,08734	0,2907	0,1532	0,8043	-0,2994	369,80	5,963	
370,00	0,6088	-0,8276	0,04225	-0,6259	0,2276	-0,06691	370,00	0,4365	0,1657	-0,05991	0,4842	0,08734	0,2907	0,1532	0,8043	-0,3064	370,00	5,967	
370,20	0,6113	-0,8276	0,04227	-0,6259	0,2276	-0,06689	370,20	0,4365	0,1657	-0,05985	0,4842	0,08734	0,2907	0,1531	0,8043	-0,3027	370,20	5,970	
370,40	0,6081	-0,8275	0,04227	-0,6258	0,2276	-0,06688	370,40	0,4365	0,1657	-0,05978	0,4842	0,08734	0,2907	0,1531	0,8042	-0,3072	370,40	5,973	
370,60	0,6108	-0,8274	0,04232	-0,6257	0,2276	-0,06686	370,60	0,4364	0,1657	-0,05971	0,4842	0,08734	0,2907	0,1531	0,8042	-0,3033	370,60	5,977	
370,80	0,6139	-0,8274	0,04233	-0,6257	0,2276	-0,06685	370,80	0,4364	0,1657	-0,05965	0,4842	0,08734	0,2907	0,1531	0,8042	-0,2989	370,80	5,980	
371,00	0,6104	-0,8273	0,04225	-0,6255	0,2276	-0,06684	371,00	0,4364	0,1657	-0,05958	0,4842	0,08735	0,2907	0,1531	0,8042	-0,3037	371,00	5,983	
371,20	0,6091	-0,8272	0,04227	-0,6255	0,2275	-0,06682	371,20	0,4363	0,1657	-0,05951	0,4842	0,08737	0,2907	0,1530	0,8041	-0,3055	371,20	5,987	
371,40	0,6115	-0,8272	0,04225	-0,6253	0,2275	-0,06682	371,40	0,4363	0,1657	-0,05945	0,4842	0,08737	0,2907	0,1530	0,8041	-0,3020	371,40	5,990	
371,60	0,6108	-0,8271	0,04230	-0,6253	0,2275	-0,06681	371,60	0,4363	0,1657	-0,05939	0,4842	0,08737	0,2907	0,1530	0,8041	-0,3029	371,60	5,993	
371,80	0,5520	-0,8271	0,04245	-0,6253	0,2275	-0,06678	371,80	0,4362	0,1657	-0,05934	0,4842	0,08737	0,2907	0,1529	0,8041	-0,3851	371,80	5,997	
372,00	0,6114	-0,8270	0,04235	-0,6252	0,2275	-0,06670	372,00	0,4362	0,1657	-0,05928	0,4842	0,08737	0,2907	0,1530	0,8041	-0,3020	372,00	6,000	
372,20	0,6105	-0,8270	0,04237	-0,6251	0,2275	-0,06665	372,20	0,4362	0,1657	-0,05922	0,4842	0,08737	0,2907	0,1529	0,8041	-0,3031	372,20	6,003	
372,40	0,6140	-0,8270	0,04234	-0,6251	0,2275	-0,06670	372,40	0,4362	0,1657	-0,05918	0,4842	0,08737	0,2907	0,1529	0,8040	-0,2981	372,40	6,007	
372,60	0,6156	-0,8269	0,04228	-0,6251	0,2275	-0,06674	372,60	0,4361	0,1656	-0,05914	0,4842	0,08738	0,2907	0,1529	0,8040	-0,2958	372,60	6,010	
372,80	0,6129	-0,8269	0,04226	-0,6250	0,2275	-0,06675	372,80	0,4361	0,1656	-0,05911	0,4842	0,08738	0,2907	0,1528	0,8040	-0,2996	372,80	6,013	
373,00	0,6144	-0,8268	0,04231	-0,6250	0,2275	-0,06674	373,00	0,4361	0,1656	-0,05906	0,4842	0,08737	0,2907	0,1528	0,8039	-0,2974	373,00	6,017	
373,20	0,6162	-0,8268	0,04235	-0,6250	0,2274	-0,06673	373,20	0,4360	0,1656	-0,05902	0,4842	0,08737	0,2907	0,1528	0,8039	-0,2949	373,20	6,020	
373,40	0,6144	-0,8268	0,04231	-0,6249	0,2275	-0,06672	373,40	0,4360	0,1656	-0,05900	0,4842	0,08738	0,2907	0,1528	0,8039	-0,2973	373,40	6,023	
373,60	0,6209	-0,8267	0,04233	-0,6248	0,2275	-0,06672	373,60	0,4359	0,1657	-0,05899	0,4843	0,08739	0,2908	0,1528	0,8039	-0,2882	373,60	6,027	
373,80	0,6212	-0,8267	0,04230	-0,6248	0,2274	-0,06671	373,80	0,4358	0,1657	-0,05896	0,4844	0,08739	0,2909	0,1530	0,8039	-0,2876	373,80	6,030	
374,00	0,6150	-0,8266	0,04236	-0,6247	0,2274	-0,06670	374,00	0,4358	0,1657	-0,05888	0,4843	0,08738	0,2909	0,1533	0,8039	-0,2962	374,00	6,033	
374,20	0,6137	-0,8266	0,04236	-0,6247	0,2274	-0,06669	374,20	0,4358	0,1656	-0,05880	0,4843	0,08737	0,2908	0,1533	0,8039	-0,2981	374,20	6,037	
374,40	0,6254	-0,8265	0,04238	-0,6246	0,2274	-0,06668	374,40	0,4358	0,1656	-0,05872	0,4842	0,08736	0,2907	0,1534	0,8038	-0,2816	374,40	6,040	
374,60	0,6374	-0,8265	0,04231	-0,6245	0,2274	-0,06667	374,60	0,4357	0,1656	-0,05865	0,4842	0,08736	0,2907	0,1538	0,8038	-0,2646	374,60	6,043	
374,80	0,6442	-0,8264	0,04237	-0,6243	0,2274	-0,06667	374,80	0,4357	0,1656	-0,05853	0,4842	0,08736	0,2907	0,1546	0,8039	-0,2551	374,80	6,047	
375,00	0,6555	-0,8263	0,04236	-0,6241	0,2273	-0,06666	375,00	0,4357	0,1657	-0,05837	0,4842	0,08735	0,2907	0,1560	0,8039	-0,2392	375,00	6,050	
375,20	0,6611	-0,8262	0,04232	-0,6240	0,2273	-0,06663	375,20	0,4357	0,1657	-0,05827	0,4842	0,08735	0,2907	0,1578	0,8040	-0,2311	375,20	6,053	
375,40	0,6534	-0,8261	0,04233	-0,6238	0,2273	-0,06661	375,40	0,4357	0,1657	-0,05826	0,4842	0,08734	0,2907	0,1594	0,8040	-0,2419	375,40	6,057	
375,60	0,6527	-0,8260	0,04236	-0,6238	0,2273	-0,06659	375,60	0,4357	0,1657	-0,05831	0,4842	0,08734	0,2907	0,1601	0,8041	-0,2427	375,60	6,060	
375,80	0,6508	-0,8260	0,04238	-0,6237	0,2273	-0,06657	375,80	0,4356	0,1657	-0,05837	0,4842	0,08735	0,2907	0,1600	0,8041	-0,2452	375,80	6,063	
376,00	0,6538	-0,8259	0,04231	-0,6237	0,2273	-0,06656	376,00	0,4356	0,1657	-0,05843	0,4842	0,08735	0,2907	0,1595	0,8041	-0,2410	376,00	6,067	
376,20	0,6546	-0,8259	0,04229	-0,6236	0,2272	-0,06653	376,20	0,4355	0,1657	-0,05845	0,4842	0,08735	0,2907	0,1592	0,8041	-0,2397	376,20	6,070	
376,40	0,6569	-0,8258	0,04228	-0,6236	0,2273	-0,06651	376,40	0,4355	0,1657	-0,05843	0,4842	0,08735	0,2907	0,1594	0,8041	-0,2366	376,40	6,073	
376,60	0,6557	-0,8258	0,04231	-0,6235	0,2272	-0,06648	376,60	0,4355	0,1657	-0,05842	0,4842	0,08735	0,2907	0,1597	0,8041	-0,2381	376,60	6,077	
376,80	0,6566	-0,8257	0,04238	-0,6235	0,2272	-0,06645	376,80	0,4354	0,1657	-0,05841	0,4842	0,08735	0,2907	0,1600	0,8041	-0,2368	376,80	6,080	
377,00	0,6577	-0,8256	0,04235	-0,6234	0,2272	-0,06644	377,00	0,4354	0,1657	-0,05840	0,4842	0,08735	0,2907	0,1602	0,8041	-0,2351	377,00	6,083	
377,20	0,6580	-0,8256	0,04236	-0,6233	0,2272	-0,06642	377,20	0,4354	0,1657	-0,05839	0,4842	0,08735	0,2907	0,1604	0,8041	-0,2346	377,20	6,087	
377,40	0,6682	-0,8255	0,04237	-0,6233	0,2272	-0,06639	377,40	0,4353	0,1657	-0,05837	0,4842	0,08735	0,2907	0,1605	0,8041	-0,2203	377,40	6,090	
377,60	0,6667	-0,8254	0,04235	-0,6231	0,2271	-0,06637	377,60	0,4353	0,1657	-0,05836	0,4842	0,08734	0,2907	0,1610	0,8041	-0,2223	377,60	6,093	
377,80	0,6800	-0,8254	0,04238	-0,6230	0,2270	-0,06634	377,80	0,4353	0,1658	-0,05834	0,4842	0,08735	0,2907	0,1619	0,8041	-0,2036	377,80	6,097	
378,00	0,7213	-0,8251	0,04240	-0,6224	0,2269	-0,06631	378,00	0,4352	0,1658	-0,05837	0,4842	0,08736	0,2907	0,1632	0,8042	-0,1454	378,00	6,100	
378,20	0,7808	-0,8242	0,04245	-0,6212	0,2266	-0,06628	378,20	0,4352	0,1659	-0,05863	0,4842	0,08736	0,2907	0,1674	0,8043	-0,06070	378,20	6,103	
378,40	0,8470	-0,8221	0,04255	-0,6196	0,2260	-0,06626	378,40	0,4352	0,1666	-0,05947	0,4842	0,08736	0,2908	0,1755	0,8046	0,03476	378,40	6,107	
378,60	0,9058	-0,8198	0,04285	-0,6180	0,2252	-0,06623	378,60	0,4352	0,1675	-0,06112	0,4842	0,08736	0,2912	0,1875	0,8051	0,1204	378,60	6,110	
378,80	0,9220	-0,8189	0,04307	-0,6172	0,2248	-0,06621	378,80	0,4352	0,1682	-0,06346	0,4843	0,08737	0,2923	0,2019	0,8056	0,1443	378,80	6,113	
379,00	0,9286	-0,8182	0,04322	-0,6168	0,2245	-0,06621	379,00	0,4351	0,1685	-0,06540	0,4843	0,08737	0,2934	0,2128	0,8059	0,1545	379,00	6,117	
379,20	0,9390	-0,8177	0,04334	-0,6162	0,2242	-0,06621	379,20	0,4351	0,1686	-0,06649	0,4843	0,08737	0,2939	0,2186	0,8060	0,1699	379,20	6,120	
379,40	0,9540	-0,8172	0,04347	-0,6159	0,2240	-0,06622	379,40	0,4351	0,1687	-0,06701	0,4843	0,08737	0,2941	0,2214	0,8060	0,1914	379,40	6,123	
379,60	0,9667	-0,8168	0,04361	-0,6155	0,2238	-0,06622	379,60	0,4351	0,1688	-0,06741	0,4843	0,08736	0,2942	0,2238	0,8060	0,2098	379,60	6,127	
379,80	0,9884	-0,8164	0,04382	-0,6153	0,2236	-0,06622	379,80	0,4351	0,1690	-0,06787	0,4843	0,08736	0,2943	0,2267	0,8061	0,2408	379,80	6,130	
380,00	0,9845	-0,8160	0,04409	-0,6149	0,2234	-0,06622	380,00	0,4351	0,1692	-0,06836	0,4843	0,08736	0,2945	0,2298	0,8062	0,2359	380,00	6,133	
380,20	1,017	-0,8157	0,04443	-0,6145	0,2233	-0,06622	380,20	0,4351	0,1693	-0,06880	0,4843	0,08736	0,2947	0,2326	0,8062	0,2824	380,20	6,137	
380,40	1,045	-0,8152	0,04514	-0,6141	0,2231	-0,06622	380,40	0,4351	0,1695	-0,06930	0,4843	0,08737	0,2951	0,2359	0,8063	0,3215	380,40	6,140	
380,60	1,058	-0,8145	0,04585	-0,6137	0,2229	-0,06621	380,60	0,4351	0,1698	-0,07002	0,4843	0,08737	0,2957	0,2407	0,8065	0,3402	380,60	6,143	
380,80	1,072	-0,8140	0,04656	-0,6134	0,2227	-0,06621	380,80	0,4352	0,1701	-0,07083	0,4843	0,08736	0,2964	0,2460	0,8067	0,3607	380,80	6,147	
381,00	1,074	-0,8136	0,04712	-0,6130	0,2225	-0,06621	381,00	0,4352	0,1704	-0,07144	0,4843	0,08736	0,2969	0,2501	0,8068	0,3643	381,00	6,150	
381,20	1,079	-0,8132	0,04755	-0,6128	0,2223	-0,06621	381,20	0,4352	0,1705	-0,07186	0,4843	0,08736	0,2973	0,2528	0,8069	0,3727	381,20	6,153	
381,40	1,081	-0,8128	0,04784	-0,6124	0,2221	-0,06621	381,40	0,4352	0,1706	-0,07212	0,4843	0,08736	0,2975	0,2545	0,8069	0,3755	381,40	6,157	
381,60	1,081	-0,8124	0,04811	-0,6123	0,2220	-0,06621	381,60	0,4352	0,1706	-0,07227	0,4843	0,08736	0,2976	0,2557	0,8069	0,3764	381,60	6,160	
381,80	1,084	-0,8121	0,04833	-0,6121	0,2219	-0,06621	381,80	0,4351	0,1707	-0,07239	0,4843	0,08736	0,2977	0,2566	0,8069	0,3801	381,80	6,163	
382,00	1,082	-0,8118	0,04850	-0,6120	0,2218	-0,06621	382,00	0,4351	0,1707	-0,07256	0,4843	0,08737	0,2977	0,2573	0,8069	0,3777	382,00	6,167	
382,20	1,082	-0,8116	0,04865	-0,6118	0,2217	-0,06621	382,20	0,4351	0,1706	-0,07266	0,4843	0,08737	0,2977	0,2578	0,8069	0,3781	382,20	6,170	
382,40	1,088	-0,8115	0,04874	-0,6117	0,2217	-0,06621	382,40	0,4350	0,1706	-0,07270	0,4843	0,08737	0,2977	0,2582	0,8070	0,3865	382,40	6,173	
382,60	1,094	-0,8113	0,04885	-0,6115	0,2216	-0,06621	382,60	0,4349	0,1707	-0,07273	0,4843	0,08737	0,2978	0,2586	0,8069	0,3955	382,60	6,177	
382,80	1,111	-0,8111	0,04906	-0,6114	0,2215	-0,06621	382,80	0,4348	0,1707	-0,07287	0,4843	0,08737	0,2978	0,2595	0,8070	0,4192	382,80	6,180	
383,00	1,113	-0,8109	0,04929	-0,6113	0,2214	-0,06621	383,00	0,4348	0,1709	-0,07315	0,4843	0,08737	0,2978	0,2614	0,8070	0,4232	383,00	6,183	
383,20	1,123	-0,8107	0,04958	-0,6110	0,2213	-0,06620	383,20	0,4347	0,1711	-0,07346	0,4843	0,08737	0,2979	0,2636	0,8071	0,4370	383,20	6,187	
383,40	1,125	-0,8105	0,04983	-0,6110	0,2212	-0,06620	383,40	0,4347	0,1713	-0,07371	0,4843	0,08737	0,2980	0,2653	0,8072	0,4407	383,40	6,190	
383,60	1,127	-0,8102	0,04998	-0,6107	0,2212	-0,06620	383,60	0,4346	0,1713	-0,07388	0,4843	0,08737	0,2982	0,2666	0,8072	0,4429	383,60	6,193	
383,80	1,135	-0,8100	0,05024	-0,6106	0,2211	-0,06620	383,80	0,4345	0,1713	-0,07402	0,4843	0,08737	0,2983	0,2676	0,8072	0,4547	383,80	6,197	
384,00	1,133	-0,8098	0,05047	-0,6105	0,2210	-0,06619	384,00	0,4344	0,1713	-0,07419	0,4843	0,08738	0,2984	0,2684	0,8072	0,4528	384,00	6,200	
384,20	1,133	-0,8096	0,05069	-0,6103	0,2209	-0,06618	384,20	0,4343	0,1714	-0,07432	0,4843	0,08738	0,2985	0,2692	0,8072	0,4520	384,20	6,203	
384,40	1,133	-0,8094	0,05083	-0,6102	0,2209	-0,06617	384,40	0,4342	0,1714	-0,07438	0,4843	0,08738	0,2985	0,2697	0,8073	0,4537	384,40	6,207	
384,60	1,130	-0,8093	0,05089	-0,6101	0,2208	-0,06617	384,60	0,4341	0,1713	-0,07444	0,4843	0,08738	0,2986	0,2700	0,8073	0,4488	384,60	6,210	
384,80	1,130	-0,8091	0,05084	-0,6100	0,2208	-0,06617	384,80	0,4339	0,1713	-0,07447	0,4843	0,08739	0,2986	0,2701	0,8073	0,4490	384,80	6,213	
385,00	1,171	-0,8090	0,05106	-0,6099	0,2207	-0,06616	385,00	0,4338	0,1713	-0,07452	0,4843	0,08739	0,2986	0,2702	0,8073	0,5065	385,00	6,217	
385,20	1,247	-0,8084	0,05280	-0,6096	0,2205	-0,06615	385,20	0,4337	0,1714	-0,07480	0,4843	0,08739	0,2987	0,2723	0,8075	0,6142	385,20	6,220	
385,40	1,384	-0,8058	0,06054	-0,6086	0,2198	-0,06610	385,40	0,4337	0,1719	-0,07559	0,4843	0,08739	0,2996	0,2802	0,8080	0,8095	385,40	6,223	
